8.543,6.654,6.853
8.547,6.658,7.011
8.551,6.661,6.851
8.555,6.665,6.947
8.558,6.668,7.005
8.562,6.672,6.963
8.566,6.675,7.032
8.570,6.679,6.918
8.574,6.682,6.908
8.577,6.686,6.984
8.581,6.689,6.901
8.585,6.693,6.940
8.589,6.696,6.995
8.592,6.699,6.982
8.596,6.703,6.972
8.600,6.706,6.902
8.604,6.710,6.907
8.607,6.713,6.918
8.611,6.716,6.972
8.615,6.719,6.939
8.618,6.723,6.980
8.622,6.726,6.954
8.626,6.729,7.084
8.629,6.732,7.051
8.633,6.736,7.013
8.637,6.739,6.960
8.640,6.742,7.055
8.644,6.745,7.140
8.647,6.748,6.975
8.651,6.751,6.920
8.655,6.754,7.030
8.658,6.757,7.181
8.662,6.760,7.099
8.665,6.764,6.973
8.669,6.767,6.902
8.672,6.770,7.015
8.676,6.773,6.966
8.679,6.776,6.995
8.683,6.779,7.092
8.687,6.782,7.058
8.690,6.785,7.063
8.693,6.787,7.046
8.697,6.790,7.140
8.700,6.793,7.159
8.704,6.796,7.017
8.707,6.799,7.170
8.711,6.802,7.191
8.714,6.805,7.140
8.718,6.808,7.166
8.721,6.810,7.024
8.725,6.813,7.267
8.728,6.816,7.297
8.731,6.819,7.289
8.735,6.822,7.063
8.738,6.824,7.213
8.741,6.827,7.000
8.745,6.830,7.280
8.748,6.833,7.058
8.752,6.835,7.153
8.755,6.838,7.049
8.758,6.841,7.236
8.762,6.843,7.041
8.765,6.846,7.110
8.768,6.849,7.183
8.771,6.851,7.153
8.775,6.854,7.390
8.778,6.856,7.123
8.781,6.859,7.159
8.785,6.862,7.154
8.788,6.864,7.167
8.791,6.867,7.208
8.794,6.869,7.131
8.798,6.872,7.238
8.801,6.874,7.258
8.804,6.877,7.179
8.807,6.879,7.078
8.811,6.882,7.252
8.814,6.884,7.118
8.817,6.887,7.328
8.820,6.889,7.137
8.823,6.892,7.117
8.827,6.894,7.066
8.830,6.897,7.105
8.833,6.899,7.105
8.836,6.902,7.212
8.839,6.904,7.175
8.842,6.906,7.137
8.845,6.909,7.302
8.849,6.911,7.182
8.852,6.913,7.234
8.855,6.916,7.143
8.858,6.918,7.136
8.861,6.920,7.222
8.864,6.923,7.172
8.867,6.925,7.460
8.870,6.927,7.107
8.873,6.930,7.168
8.877,6.932,7.355
8.880,6.934,7.374
8.883,6.936,7.350
8.886,6.939,7.171
8.889,6.941,7.110
8.892,6.943,7.229
8.895,6.945,7.296
8.898,6.948,7.294
8.901,6.950,7.326
8.904,6.952,7.150
8.907,6.954,7.396
8.910,6.956,7.295
8.913,6.959,7.255
8.916,6.961,7.236
8.919,6.963,7.285
8.922,6.965,7.297
8.925,6.967,7.230
8.928,6.969,7.232
8.931,6.971,7.578
8.934,6.973,7.344
8.937,6.976,7.443
8.940,6.978,7.454
8.943,6.980,7.285
8.945,6.982,7.345
8.948,6.984,7.589
8.951,6.986,7.438
8.954,6.988,7.296
8.957,6.990,7.362
8.960,6.992,7.265
8.963,6.994,7.379
8.966,6.996,7.348
