7.833,7.987,8.478
7.839,7.987,8.285
7.845,7.987,8.251
7.852,7.987,8.319
7.858,7.987,8.287
7.864,7.987,8.358
7.870,7.987,8.479
7.877,7.987,8.307
7.883,7.987,8.406
7.889,7.987,8.344
7.895,7.987,8.290
7.901,7.987,8.197
7.907,7.987,8.354
7.913,7.987,8.425
7.919,7.987,8.339
7.925,7.987,8.427
7.931,7.987,8.363
7.937,7.987,8.277
7.943,7.987,8.337
7.948,7.987,8.436
7.954,7.987,8.303
7.960,7.987,8.362
7.966,7.987,8.670
7.972,7.987,8.254
7.977,7.987,8.402
7.983,7.987,8.424
7.989,7.987,8.212
7.994,7.987,8.252
8.000,7.987,8.380
8.006,7.987,8.413
8.011,7.987,8.252
8.017,7.987,8.393
8.022,7.987,8.365
8.028,7.987,8.272
8.033,7.987,8.220
8.039,7.987,8.312
8.044,7.987,8.318
8.050,7.987,8.471
8.055,7.987,8.279
8.061,7.987,8.330
8.066,7.987,8.471
8.071,7.987,8.317
8.077,7.987,8.303
8.082,7.987,8.325
8.087,7.987,8.427
8.093,7.987,8.420
8.098,7.987,8.443
8.103,7.987,8.336
8.109,7.987,8.362
8.114,7.987,8.252
8.119,7.987,8.409
8.124,7.987,8.356
8.129,7.987,8.360
8.134,7.987,8.343
8.140,7.987,8.367
8.145,7.987,8.382
8.150,7.987,8.295
8.155,7.987,8.352
8.160,7.987,8.234
8.165,7.987,8.444
8.170,7.987,8.390
8.175,7.987,8.410
8.180,7.987,8.412
8.185,7.987,8.548
8.190,7.987,8.338
8.195,7.987,8.348
8.200,7.987,8.344
8.205,7.987,8.369
8.209,7.987,8.469
8.214,7.987,8.369
8.219,7.987,8.250
8.224,7.987,8.410
8.229,7.987,8.325
8.234,7.987,8.369
8.238,7.987,8.392
8.243,7.987,8.388
8.248,7.987,8.364
8.253,7.987,8.291
8.257,7.987,8.366
8.262,7.987,8.278
8.267,7.987,8.325
8.271,7.987,8.454
8.276,7.987,8.345
8.281,7.987,8.459
8.285,7.987,8.476
8.290,7.987,8.390
8.295,7.987,8.262
8.299,7.987,8.343
8.304,7.987,8.377
8.308,7.987,8.260
8.313,7.987,8.387
8.317,7.987,8.441
8.322,7.987,8.445
8.326,7.987,8.298
8.331,7.987,8.486
8.335,7.987,8.387
8.340,7.987,8.547
8.344,7.987,8.348
8.349,7.987,8.427
8.353,7.987,8.439
8.358,7.987,8.433
8.362,7.987,8.489
8.366,7.987,8.332
8.371,7.987,8.394
8.375,7.987,8.343
8.379,7.987,8.405
8.384,7.987,8.354
8.388,7.987,8.382
8.392,7.987,8.379
8.397,7.987,8.395
8.401,7.987,8.314
8.405,7.987,8.285
8.409,7.987,8.327
8.414,7.987,8.375
8.418,7.987,8.351
8.422,7.987,8.257
8.426,7.987,8.388
8.430,7.987,8.388
8.435,7.987,8.287
8.439,7.987,8.306
8.443,7.987,8.285
8.447,7.987,8.377
8.451,7.987,8.325
8.455,7.987,8.325
8.459,7.987,8.450
8.464,7.987,8.478
8.468,7.987,8.373
8.472,7.987,8.409
8.476,7.987,8.336
8.480,7.987,8.408
8.484,7.987,8.374
8.488,7.987,8.323
8.492,7.987,8.328
8.496,7.987,8.365
8.500,7.987,8.465
8.504,7.987,8.261
8.508,7.987,8.405
8.512,7.987,8.326
8.516,7.987,8.596
8.520,7.987,8.302
8.524,7.987,8.372
8.527,7.987,8.571
8.531,7.987,8.470
8.535,7.987,8.367
8.539,7.987,8.354
8.543,7.987,8.375
8.547,7.987,8.337
8.551,7.987,8.361
8.555,7.987,8.237
8.558,7.987,8.449
8.562,7.987,8.459
8.566,7.987,8.401
8.570,7.987,8.513
8.574,7.987,8.377
8.577,7.987,8.345
8.581,7.987,8.425
8.585,7.987,8.292
8.589,7.987,8.377
8.592,7.987,8.301
8.596,7.987,8.485
8.600,7.987,8.468
8.604,7.987,8.256
8.607,7.987,8.515
8.611,7.987,8.302
8.615,7.987,8.661
8.618,7.987,8.486
8.622,7.987,8.384
8.626,7.987,8.349
8.629,7.987,8.374
8.633,7.987,8.405
8.637,7.987,8.261
8.640,7.987,8.461
8.644,7.987,8.582
8.647,7.987,8.375
8.651,7.987,8.325
8.655,7.987,8.307
8.658,7.987,8.367
8.662,7.987,8.294
8.665,7.987,8.318
8.669,7.987,8.511
8.672,7.987,8.378
8.676,7.987,8.370
8.679,7.987,8.313
8.683,7.987,8.453
8.687,7.987,8.288
8.690,7.987,8.214
8.693,7.987,8.386
8.697,7.987,8.361
8.700,7.987,8.403
8.704,7.987,8.411
8.707,7.987,8.399
8.711,7.987,8.329
8.714,7.987,8.375
8.718,7.987,8.419
8.721,7.987,8.477
8.725,7.987,8.406
8.728,7.987,8.331
8.731,7.987,8.431
8.735,7.987,8.400
8.738,7.987,8.249
8.741,7.987,8.465
8.745,7.987,8.424
8.748,7.987,8.428
8.752,7.987,8.360
8.755,7.987,8.314
8.758,7.987,8.300
8.762,7.987,8.298
8.765,7.987,8.348
8.768,7.987,8.373
8.771,7.987,8.318
8.775,7.987,8.622
8.778,7.987,8.305
8.781,7.987,8.467
8.785,7.987,8.325
8.788,7.987,8.391
8.791,7.987,8.528
8.794,7.987,8.327
8.798,7.987,8.388
8.801,7.987,8.387
8.804,7.987,8.348
8.807,7.987,8.299
8.811,7.987,8.439
8.814,7.987,8.361
8.817,7.987,8.383
8.820,7.987,8.387
8.823,7.987,8.291
8.827,7.987,8.420
8.830,7.987,8.535
8.833,7.987,8.377
8.836,7.987,8.421
8.839,7.987,8.316
8.842,7.987,8.366
8.845,7.987,8.375
8.849,7.987,8.332
8.852,7.987,8.463
8.855,7.987,8.406
8.858,7.987,8.351
8.861,7.987,8.332
8.864,7.987,8.338
8.867,7.987,8.325
8.870,7.987,8.332
8.873,7.987,8.323
8.877,7.987,8.525
8.880,7.987,8.319
8.883,7.987,8.328
8.886,7.987,8.479
8.889,7.987,8.519
8.892,7.987,8.355
8.895,7.987,8.320
8.898,7.987,8.281
8.901,7.987,8.604
8.904,7.987,8.392
8.907,7.987,8.553
8.910,7.987,8.356
8.913,7.987,8.276
8.916,7.987,8.468
8.919,7.987,8.418
8.922,7.987,8.594
8.925,7.987,8.342
8.928,7.987,8.392
8.931,7.987,8.292
8.934,7.987,8.555
8.937,7.987,8.313
8.940,7.987,8.368
8.943,7.987,8.396
8.945,7.987,8.553
8.948,7.987,8.386
8.951,7.987,8.385
8.954,7.987,8.284
8.957,7.987,8.317
8.960,7.987,8.480
8.963,7.987,8.421
8.966,7.987,8.438
8.969,7.987,8.512
8.972,7.987,8.446
8.974,7.987,8.501
8.977,7.987,8.386
8.980,7.987,8.332
8.983,7.987,8.321
8.986,7.987,8.366
8.989,7.987,8.308
8.992,7.987,8.379
8.994,7.987,8.483
8.997,7.987,8.235
9.000,7.987,8.432
9.003,7.987,8.496
9.006,7.987,8.464
9.008,7.987,8.309
9.011,7.987,8.359
9.014,7.987,8.299
9.017,7.987,8.392
9.020,7.987,8.400
9.022,7.987,8.442
9.025,7.987,8.397
9.028,7.987,8.257
9.031,7.987,8.308
9.033,7.987,8.377
9.036,7.987,8.401
9.039,7.987,8.430
9.042,7.987,8.462
9.044,7.987,8.352
9.047,7.987,8.578
9.050,7.987,8.428
9.053,7.987,8.459
9.055,7.987,8.382
9.058,7.987,8.351
9.061,7.987,8.380
9.063,7.987,8.241
9.066,7.987,8.275
9.069,7.987,8.333
9.071,7.987,8.465
9.074,7.987,8.428
9.077,7.987,8.352
9.079,7.987,8.325
9.082,7.987,8.342
9.085,7.987,8.350
9.087,7.987,8.375
9.090,7.987,8.204
9.093,7.987,8.498
9.095,7.987,8.324
9.098,7.987,8.408
9.101,7.987,8.502
9.103,7.987,8.377
9.106,7.987,8.437
9.109,7.987,8.351
9.111,7.987,8.389
9.114,7.987,8.342
9.116,7.987,8.455
9.119,7.987,8.304
9.122,7.987,8.284
9.124,7.987,8.368
9.127,7.987,8.438
9.129,7.987,8.360
9.132,7.987,8.396
9.134,7.987,8.440
9.137,7.987,8.272
9.140,7.987,8.383
9.142,7.987,8.328
9.145,7.987,8.551
9.147,7.987,8.340
9.150,7.987,8.349
9.152,7.987,8.286
9.155,7.987,8.393
9.157,7.987,8.375
9.160,7.987,8.551
9.162,7.987,8.289
9.165,7.987,8.448
9.167,7.987,8.286
9.170,7.987,8.421
9.172,7.987,8.463
9.175,7.987,8.394
9.177,7.987,8.546
9.180,7.987,8.415
9.182,7.987,8.405
9.185,7.987,8.516
9.187,7.987,8.368
9.190,7.987,8.257
9.192,7.987,8.546
9.195,7.987,8.512
9.197,7.987,8.454
9.200,7.987,8.321
9.202,7.987,8.402
9.205,7.987,8.384
9.207,7.987,8.277
9.209,7.987,8.530
9.212,7.987,8.682
9.214,7.987,8.269
9.217,7.987,8.380
9.219,7.987,8.488
9.222,7.987,8.505
9.224,7.987,8.247
9.226,7.987,8.445
9.229,7.987,8.265
9.231,7.987,8.470
9.234,7.987,8.378
9.236,7.987,8.435
9.238,7.987,8.518
9.241,7.987,8.420
9.243,7.987,8.378
9.246,7.987,8.334
9.248,7.987,8.525
9.250,7.987,8.294
9.253,7.987,8.490
9.255,7.987,8.268
9.257,7.987,8.386
9.260,7.987,8.470
9.262,7.987,8.393
9.264,7.987,8.248
9.267,7.987,8.266
9.269,7.987,8.312
9.271,7.987,8.462
9.274,7.987,8.305
9.276,7.987,8.369
9.278,7.987,8.400
9.281,7.987,8.265
9.283,7.987,8.279
9.285,7.987,8.288
9.288,7.987,8.354
9.290,7.987,8.316
9.292,7.987,8.305
9.295,7.987,8.333
9.297,7.987,8.357
9.299,7.987,8.257
9.301,7.987,8.435
9.304,7.987,8.424
9.306,7.987,8.319
9.308,7.987,8.334
9.311,7.987,8.546
9.313,7.987,8.313
9.315,7.987,8.383
9.317,7.987,8.405
9.320,7.987,8.346
9.322,7.987,8.319
9.324,7.987,8.303
9.326,7.987,8.379
9.329,7.987,8.333
9.331,7.987,8.321
9.333,7.987,8.317
9.335,7.987,8.356
9.338,7.987,8.332
9.340,7.987,8.410
9.342,7.987,8.287
9.344,7.987,8.444
9.347,7.987,8.334
9.349,7.987,8.413
9.351,7.987,8.576
9.353,7.987,8.472
9.355,7.987,8.489
9.358,7.987,8.422
9.360,7.987,8.303
9.362,7.987,8.357
9.364,7.987,8.246
9.366,7.987,8.327
9.369,7.987,8.334
9.371,7.987,8.362
9.373,7.987,8.355
9.375,7.987,8.326
9.377,7.987,8.302
9.379,7.987,8.650
9.382,7.987,8.454
9.384,7.987,8.404
9.386,7.987,8.376
9.388,7.987,8.325
9.390,7.987,8.360
9.392,7.987,8.338
9.394,7.987,8.514
9.397,7.987,8.318
9.399,7.987,8.384
9.401,7.987,8.383
9.403,7.987,8.403
9.405,7.987,8.444
9.407,7.987,8.335
9.409,7.987,8.499
9.412,7.987,8.353
9.414,7.987,8.277
9.416,7.987,8.286
9.418,7.987,8.263
9.420,7.987,8.351
9.422,7.987,8.462
9.424,7.987,8.324
9.426,7.987,8.408
9.428,7.987,8.446
9.430,7.987,8.434
9.433,7.987,8.511
9.435,7.987,8.341
9.437,7.987,8.318
9.439,7.987,8.424
9.441,7.987,8.391
9.443,7.987,8.344
9.445,7.987,8.368
9.447,7.987,8.263
9.449,7.987,8.309
9.451,7.987,8.455
9.453,7.987,8.412
9.455,7.987,8.344
9.457,7.987,8.307
9.459,7.987,8.410
9.461,7.987,8.549
9.464,7.987,8.530
9.466,7.987,8.490
9.468,7.987,8.376
9.470,7.987,8.326
9.472,7.987,8.527
9.474,7.987,8.367
9.476,7.987,8.342
9.478,7.987,8.370
9.480,7.987,8.310
9.482,7.987,8.313
9.484,7.987,8.253
9.486,7.987,8.422
9.488,7.987,8.513
9.490,7.987,8.490
9.492,7.987,8.476
9.494,7.987,8.373
9.496,7.987,8.362
9.498,7.987,8.416
9.500,7.987,8.308
9.502,7.987,8.661
9.504,7.987,8.305
9.506,7.987,8.396
9.508,7.987,8.401
9.510,7.987,8.270
9.512,7.987,8.389
9.514,7.987,8.287
9.516,7.987,8.447
9.518,7.987,8.573
9.520,7.987,8.448
9.522,7.987,8.331
9.524,7.987,8.375
9.526,7.987,8.579
9.527,7.987,8.288
9.529,7.987,8.429
9.531,7.987,8.405
9.533,7.987,8.355
9.535,7.987,8.378
9.537,7.987,8.536
9.539,7.987,8.347
9.541,7.987,8.388
9.543,7.987,8.333
9.545,7.987,8.310
9.547,7.987,8.323
9.549,7.987,8.395
9.551,7.987,8.474
9.553,7.987,8.289
9.555,7.987,8.429
9.557,7.987,8.308
9.558,7.987,8.450
9.560,7.987,8.231
9.562,7.987,8.304
9.564,7.987,8.304
9.566,7.987,8.525
9.568,7.987,8.342
9.570,7.987,8.274
9.572,7.987,8.367
9.574,7.987,8.317
9.576,7.987,8.433
9.577,7.987,8.334
9.579,7.987,8.336
9.581,7.987,8.266
9.583,7.987,8.390
9.585,7.987,8.322
9.587,7.987,8.399
9.589,7.987,8.367
9.591,7.987,8.296
9.592,7.987,8.398
9.594,7.987,8.342
9.596,7.987,8.430
9.598,7.987,8.536
9.600,7.987,8.430
9.602,7.987,8.454
9.604,7.987,8.310
9.605,7.987,8.379
9.607,7.987,8.493
9.609,7.987,8.376
9.611,7.987,8.461
9.613,7.987,8.263
9.615,7.987,8.389
9.617,7.987,8.430
9.618,7.987,8.268
9.620,7.987,8.383
9.622,7.987,8.421
9.624,7.987,8.403
9.626,7.987,8.434
9.628,7.987,8.503
9.629,7.987,8.333
9.631,7.987,8.534
9.633,7.987,8.384
9.635,7.987,8.260
9.637,7.987,8.410
9.638,7.987,8.294
9.640,7.987,8.328
9.642,7.987,8.306
9.644,7.987,8.248
9.646,7.987,8.466
9.647,7.987,8.438
9.649,7.987,8.321
9.651,7.987,8.227
9.653,7.987,8.489
9.655,7.987,8.373
9.656,7.987,8.491
9.658,7.987,8.335
9.660,7.987,8.487
9.662,7.987,8.345
9.664,7.987,8.366
9.665,7.987,8.425
9.667,7.987,8.383
9.669,7.987,8.492
9.671,7.987,8.411
9.672,7.987,8.319
9.674,7.987,8.413
9.676,7.987,8.436
9.678,7.987,8.273
9.679,7.987,8.383
9.681,7.987,8.326
9.683,7.987,8.390
9.685,7.987,8.452
9.687,7.987,8.328
9.688,7.987,8.367
9.690,7.987,8.385
9.692,7.987,8.449
9.693,7.987,8.386
9.695,7.987,8.435
9.697,7.987,8.414
9.699,7.987,8.364
9.700,7.987,8.314
9.702,7.987,8.356
9.704,7.987,8.308
9.706,7.987,8.537
9.707,7.987,8.336
9.709,7.987,8.352
9.711,7.987,8.369
9.713,7.987,8.318
9.714,7.987,8.316
9.716,7.987,8.452
9.718,7.987,8.422
9.719,7.987,8.245
9.721,7.987,8.355
9.723,7.987,8.366
9.725,7.987,8.362
9.726,7.987,8.366
9.728,7.987,8.357
9.730,7.987,8.449
9.731,7.987,8.319
9.733,7.987,8.369
9.735,7.987,8.474
9.736,7.987,8.394
9.738,7.987,8.538
9.740,7.987,8.326
9.741,7.987,8.336
9.743,7.987,8.432
9.745,7.987,8.354
9.747,7.987,8.263
9.748,7.987,8.471
9.750,7.987,8.366
9.752,7.987,8.317
9.753,7.987,8.497
9.755,7.987,8.318
9.757,7.987,8.450
9.758,7.987,8.259
9.760,7.987,8.374
9.762,7.987,8.389
9.763,7.987,8.327
9.765,7.987,8.340
9.767,7.987,8.253
9.768,7.987,8.392
9.770,7.987,8.512
9.771,7.987,8.343
9.773,7.987,8.288
9.775,7.987,8.351
9.776,7.987,8.389
9.778,7.987,8.385
9.780,7.987,8.515
9.781,7.987,8.634
9.783,7.987,8.255
9.785,7.987,8.222
9.786,7.987,8.418
9.788,7.987,8.466
9.790,7.987,8.421
9.791,7.987,8.393
9.793,7.987,8.319
9.794,7.987,8.265
9.796,7.987,8.469
9.798,7.987,8.452
9.799,7.987,8.365
9.801,7.987,8.340
9.803,7.987,8.334
9.804,7.987,8.549
9.806,7.987,8.395
9.807,7.987,8.378
9.809,7.987,8.257
9.811,7.987,8.271
9.812,7.987,8.376
9.814,7.987,8.366
9.815,7.987,8.353
9.817,7.987,8.333
9.819,7.987,8.257
9.820,7.987,8.283
9.822,7.987,8.322
9.823,7.987,8.500
9.825,7.987,8.391
9.827,7.987,8.363
9.828,7.987,8.248
9.830,7.987,8.404
9.831,7.987,8.388
9.833,7.987,8.330
9.834,7.987,8.453
9.836,7.987,8.360
9.838,7.987,8.349
9.839,7.987,8.265
9.841,7.987,8.541
9.842,7.987,8.222
9.844,7.987,8.399
9.845,7.987,8.258
9.847,7.987,8.329
9.849,7.987,8.202
9.850,7.987,8.427
9.852,7.987,8.446
9.853,7.987,8.407
9.855,7.987,8.446
9.856,7.987,8.218
9.858,7.987,8.282
9.860,7.987,8.491
9.861,7.987,8.324
9.863,7.987,8.373
9.864,7.987,8.437
9.866,7.987,8.368
9.867,7.987,8.412
9.869,7.987,8.273
9.870,7.987,8.536
9.872,7.987,8.362
9.873,7.987,8.369
9.875,7.987,8.365
9.877,7.987,8.327
9.878,7.987,8.278
9.880,7.987,8.532
9.881,7.987,8.400
9.883,7.987,8.282
9.884,7.987,8.287
9.886,7.987,8.233
9.887,7.987,8.376
9.889,7.987,8.456
9.890,7.987,8.286
9.892,7.987,8.296
9.893,7.987,8.356
9.895,7.987,8.296
9.896,7.987,8.319
9.898,7.987,8.253
9.899,7.987,8.330
9.901,7.987,8.373
9.902,7.987,8.514
9.904,7.987,8.426
9.905,7.987,8.212
9.907,7.987,8.415
9.908,7.987,8.361
9.910,7.987,8.333
9.911,7.987,8.318
9.913,7.987,8.301
9.914,7.987,8.351
9.916,7.987,8.516
9.917,7.987,8.292
9.919,7.987,8.397
9.920,7.987,8.462
9.922,7.987,8.342
9.923,7.987,8.460
9.925,7.987,8.469
9.926,7.987,8.414
9.928,7.987,8.446
9.929,7.987,8.457
9.931,7.987,8.345
9.932,7.987,8.326
9.934,7.987,8.427
9.935,7.987,8.320
9.937,7.987,8.245
9.938,7.987,8.499
9.940,7.987,8.435
9.941,7.987,8.333
9.943,7.987,8.322
9.944,7.987,8.381
9.945,7.987,8.388
9.947,7.987,8.365
9.948,7.987,8.546
9.950,7.987,8.355
9.951,7.987,8.448
9.953,7.987,8.433
9.954,7.987,8.354
9.956,7.987,8.451
9.957,7.987,8.465
9.959,7.987,8.360
9.960,7.987,8.383
9.961,7.987,8.402
9.963,7.987,8.383
9.964,7.987,8.364
9.966,7.987,8.297
